"","Entry","Mno","restrt","..1","Study.y","ExptA","Ref","TDBU","FTG","Ygen","Yunits","Sys1","Des1","Slevels","Smax","Dur","Gtime","Tscale","LnTscale","Tser","FinalT","HigherT","richness","value","Mean.value","value.st","unit.types","unit.types2","MaxTscale","Finaltime","logMaxTime","logY","logS","TG1","Study","minval","maxval","convert.min","convert.max","values.rs","logY.rs","logYst","logSc","lnTc","logSmax","logSmaxc"
"941","404",888,"control",233.35,65,"129","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"365","729.4444",0.5004,"-0.6924","Y","N","Y",1,53.1983,98.88522,0.537980296752133,"mass","biomass",0.5004,"Y",-0.692347500389381,3.97402644094981,0,"1","65",53.1983,136.5783,"0","0",53.1983,3.97402644094981,-0.619933342628295,-2.07944154167984,-3.09639567273386,2.484906649788,0.693147180559945
"942","404",888,"control",233.35,65,"129","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"365","729.4444",0.5004,"-0.6924","Y","N","Y",2,98.1933,98.88522,0.993002796575666,"mass","biomass",0.5004,"Y",-0.692347500389381,4.58693798492687,0.693147180559945,"1","65",53.1983,136.5783,"0","0",98.1933,4.58693798492687,-0.00702179865123619,-1.38629436111989,-3.09639567273386,2.484906649788,0.693147180559945
"943","404",888,"control",233.35,65,"129","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"365","729.4444",0.5004,"-0.6924","Y","N","Y",8,136.5783,98.88522,1.38118011973882,"mass","biomass",0.5004,"Y",-0.692347500389381,4.91689807653792,2.07944154167984,"1","65",53.1983,136.5783,"0","0",136.5783,4.91689807653792,0.322938292959815,0,-3.09639567273386,2.484906649788,0.693147180559945
"944","405",889,"control",760.55,65,"129","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"730","729.4444",1.0008,"0.0008","Y","N","Y",4,604.0821,604.7686,0.998864855086722,"mass","biomass",1.0008,"Y",0.000799680170564244,6.40371011584987,1.38629436111989,"1","65",381.3832,844.5168,"0","0",604.0821,6.40371011584987,-0.0011357896782453,-0.693147180559945,-2.40324849217392,2.484906649788,0.693147180559945
"945","405",889,"control",760.55,65,"129","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"730","729.4444",1.0008,"0.0008","Y","N","Y",2,455.859,604.7686,0.753774253491335,"mass","biomass",1.0008,"Y",0.000799680170564244,6.12218355117264,0.693147180559945,"1","65",381.3832,844.5168,"0","0",455.859,6.12218355117264,-0.282662354355481,-1.38629436111989,-2.40324849217392,2.484906649788,0.693147180559945
"946","405",889,"control",760.55,65,"129","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"730","729.4444",1.0008,"0.0008","Y","N","Y",1,381.3832,604.7686,0.630626656211979,"mass","biomass",1.0008,"Y",0.000799680170564244,5.94380464395285,0,"1","65",381.3832,844.5168,"0","0",381.3832,5.94380464395285,-0.461041261575268,-2.07944154167984,-2.40324849217392,2.484906649788,0.693147180559945
"947","405",889,"control",760.55,65,"129","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"730","729.4444",1.0008,"0.0008","Y","N","Y",8,844.5168,604.7686,1.39642964267655,"mass","biomass",1.0008,"Y",0.000799680170564244,6.73876462947805,2.07944154167984,"1","65",381.3832,844.5168,"0","0",844.5168,6.73876462947805,0.333918723949927,0,-2.40324849217392,2.484906649788,0.693147180559945
"948","405",889,"control",760.55,65,"129","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"730","729.4444",1.0008,"0.0008","Y","N","Y",12,738.0019,604.7686,1.22030459253341,"mass","biomass",1.0008,"Y",0.000799680170564244,6.6039463991229,2.484906649788,"1","65",381.3832,844.5168,"0","0",738.0019,6.6039463991229,0.199100493594784,0.405465108108165,-2.40324849217392,2.484906649788,0.693147180559945
"949","406",890,"control",950.2,65,"129","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",1,588.0833,826.24866,0.711750987892676,"mass","biomass",1.5011,"Y",0.406198172683993,6.37686860453152,0,"1","65",588.0833,1031.775,"0","0",588.0833,6.37686860453152,-0.340027164847888,-2.07944154167984,-1.99784999966049,2.484906649788,0.693147180559945
"950","406",890,"control",950.2,65,"129","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",2,650.66,826.24866,0.787486904971198,"mass","biomass",1.5011,"Y",0.406198172683993,6.4779872323508,0.693147180559945,"1","65",588.0833,1031.775,"0","0",650.66,6.4779872323508,-0.238908537028608,-1.38629436111989,-1.99784999966049,2.484906649788,0.693147180559945
"951","406",890,"control",950.2,65,"129","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",4,846.9625,826.24866,1.02506974111159,"mass","biomass",1.5011,"Y",0.406198172683993,6.74165641976403,1.38629436111989,"1","65",588.0833,1031.775,"0","0",846.9625,6.74165641976403,0.0247606503846188,-0.693147180559945,-1.99784999966049,2.484906649788,0.693147180559945
"952","406",890,"control",950.2,65,"129","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",8,1013.7625,826.24866,1.2269460140486,"mass","biomass",1.5011,"Y",0.406198172683993,6.92142393580983,2.07944154167984,"1","65",588.0833,1031.775,"0","0",1013.7625,6.92142393580983,0.204528166430423,0,-1.99784999966049,2.484906649788,0.693147180559945
"953","406",890,"control",950.2,65,"129","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",12,1031.775,826.24866,1.24874635197593,"mass","biomass",1.5011,"Y",0.406198172683993,6.93903589901517,2.484906649788,"1","65",588.0833,1031.775,"0","0",1031.775,6.93903589901517,0.222140129635762,0.405465108108165,-1.99784999966049,2.484906649788,0.693147180559945
"954","407",891,"control",618.0725,65,"130","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"365","729.4444",0.5004,"-0.6924","Y","N","Y",8,465.3005,411.38294,1.13106416128972,"mass","biomass",0.5004,"Y",-0.692347500389381,6.14268343342557,2.07944154167984,"1","65",374.573,465.3005,"0","0",465.3005,6.14268343342557,0.12315892522405,0,-3.09639567273386,2.39789527279837,0.606135803570316
"955","407",891,"control",618.0725,65,"130","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"365","729.4444",0.5004,"-0.6924","Y","N","Y",11,395.5773,411.38294,0.961579252654473,"mass","biomass",0.5004,"Y",-0.692347500389381,5.98034621690907,2.39789527279837,"1","65",374.573,465.3005,"0","0",395.5773,5.98034621690907,-0.0391782912924492,0.318453731118535,-3.09639567273386,2.39789527279837,0.606135803570316
"956","407",891,"control",618.0725,65,"130","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"365","729.4444",0.5004,"-0.6924","Y","N","Y",1,374.573,411.38294,0.910521471794625,"mass","biomass",0.5004,"Y",-0.692347500389381,5.92578671053032,0,"1","65",374.573,465.3005,"0","0",374.573,5.92578671053032,-0.0937377976712007,-2.07944154167984,-3.09639567273386,2.39789527279837,0.606135803570316
"957","407",891,"control",618.0725,65,"130","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"365","729.4444",0.5004,"-0.6924","Y","N","Y",2,430.6301,411.38294,1.04678648074225,"mass","biomass",0.5004,"Y",-0.692347500389381,6.06524948494888,0.693147180559945,"1","65",374.573,465.3005,"0","0",430.6301,6.06524948494888,0.0457249767473628,-1.38629436111989,-3.09639567273386,2.39789527279837,0.606135803570316
"958","407",891,"control",618.0725,65,"130","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"365","729.4444",0.5004,"-0.6924","Y","N","Y",4,390.8338,411.38294,0.95004863351893,"mass","biomass",0.5004,"Y",-0.692347500389381,5.96828240568146,1.38629436111989,"1","65",374.573,465.3005,"0","0",390.8338,5.96828240568146,-0.0512421025200555,-0.693147180559945,-3.09639567273386,2.39789527279837,0.606135803570316
"959","408",892,"control",824.275,65,"130","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"730","729.4444",1.0008,"0.0008","Y","N","Y",2,673.9874,597.9602,1.12714424806199,"mass","biomass",1.0008,"Y",0.000799680170564244,6.51321141637555,0.693147180559945,"1","65",418.8214,767.6648,"0","0",673.9874,6.51321141637555,0.119687219823757,-1.38629436111989,-2.40324849217392,2.39789527279837,0.606135803570316
"960","408",892,"control",824.275,65,"130","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"730","729.4444",1.0008,"0.0008","Y","N","Y",1,418.8214,597.9602,0.700416850486036,"mass","biomass",1.0008,"Y",0.000799680170564244,6.03744457606722,0,"1","65",418.8214,767.6648,"0","0",418.8214,6.03744457606722,-0.356079620484573,-2.07944154167984,-2.40324849217392,2.39789527279837,0.606135803570316
"961","408",892,"control",824.275,65,"130","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"730","729.4444",1.0008,"0.0008","Y","N","Y",8,767.6648,597.9602,1.28380584527198,"mass","biomass",1.0008,"Y",0.000799680170564244,6.64335317953868,2.07944154167984,"1","65",418.8214,767.6648,"0","0",767.6648,6.64335317953868,0.249828982986886,0,-2.40324849217392,2.39789527279837,0.606135803570316
"962","408",892,"control",824.275,65,"130","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"730","729.4444",1.0008,"0.0008","Y","N","Y",11,576.2675,597.9602,0.963722167461982,"mass","biomass",1.0008,"Y",0.000799680170564244,6.35657196261329,2.39789527279837,"1","65",418.8214,767.6648,"0","0",576.2675,6.35657196261329,-0.0369522339384964,0.318453731118535,-2.40324849217392,2.39789527279837,0.606135803570316
"963","408",892,"control",824.275,65,"130","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"730","729.4444",1.0008,"0.0008","Y","N","Y",4,553.0599,597.9602,0.924910888718012,"mass","biomass",1.0008,"Y",0.000799680170564244,6.31546631392035,1.38629436111989,"1","65",418.8214,767.6648,"0","0",553.0599,6.31546631392035,-0.078057882631441,-0.693147180559945,-2.40324849217392,2.39789527279837,0.606135803570316
"964","409",893,"control",724.781,65,"130","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",2,595.3476,524.95122,1.13410080273744,"mass","biomass",1.5011,"Y",0.406198172683993,6.38914543664693,0.693147180559945,"1","65",307.0878,677.02,"0","0",595.3476,6.38914543664693,0.125840092657822,-1.38629436111989,-1.99784999966049,2.39789527279837,0.606135803570316
"965","409",893,"control",724.781,65,"130","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",4,486.0916,524.95122,0.925974798191725,"mass","biomass",1.5011,"Y",0.406198172683993,6.18639708350712,1.38629436111989,"1","65",307.0878,677.02,"0","0",486.0916,6.18639708350712,-0.0769082604819882,-0.693147180559945,-1.99784999966049,2.39789527279837,0.606135803570316
"966","409",893,"control",724.781,65,"130","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",1,307.0878,524.95122,0.584983496180845,"mass","biomass",1.5011,"Y",0.406198172683993,5.7271337001842,0,"1","65",307.0878,677.02,"0","0",307.0878,5.7271337001842,-0.536171643804912,-2.07944154167984,-1.99784999966049,2.39789527279837,0.606135803570316
"967","409",893,"control",724.781,65,"130","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",8,677.02,524.95122,1.28968173461908,"mass","biomass",1.5011,"Y",0.406198172683993,6.5177008145734,2.07944154167984,"1","65",307.0878,677.02,"0","0",677.02,6.5177008145734,0.254395470584295,0,-1.99784999966049,2.39789527279837,0.606135803570316
"968","409",893,"control",724.781,65,"130","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",11,559.2091,524.95122,1.06525916827091,"mass","biomass",1.5011,"Y",0.406198172683993,6.32652346403469,2.39789527279837,"1","65",307.0878,677.02,"0","0",559.2091,6.32652346403469,0.0632181200455792,0.318453731118535,-1.99784999966049,2.39789527279837,0.606135803570316
"969","411",894,"control",7.37,65,"117","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"1095","729.4444",1.5011,"0.4062","N","Y","Y",1,3.44,4.596,0.748476936466493,"mass","biomass",1.5011,"Y",0.406198172683993,1.23547147138531,0,"1","65",3.44,6.04,"1","0",3440,8.14322675036744,-0.289714888601202,-2.07944154167984,-1.99784999966049,2.39789527279837,0.606135803570316
"970","411",894,"control",7.37,65,"117","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"1095","729.4444",1.5011,"0.4062","N","Y","Y",2,4.91,4.596,1.06832027850305,"mass","biomass",1.5011,"Y",0.406198172683993,1.59127394180643,0.693147180559945,"1","65",3.44,6.04,"1","0",4910,8.49902922078857,0.06608758181992,-1.38629436111989,-1.99784999966049,2.39789527279837,0.606135803570316
"971","411",894,"control",7.37,65,"117","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"1095","729.4444",1.5011,"0.4062","N","Y","Y",4,3.97,4.596,0.863794604003481,"mass","biomass",1.5011,"Y",0.406198172683993,1.3787660946991,1.38629436111989,"1","65",3.44,6.04,"1","0",3970,8.28652137368124,-0.14642026528741,-0.693147180559945,-1.99784999966049,2.39789527279837,0.606135803570316
"972","411",894,"control",7.37,65,"117","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"1095","729.4444",1.5011,"0.4062","N","Y","Y",8,6.04,4.596,1.3141862489121,"mass","biomass",1.5011,"Y",0.406198172683993,1.79840401194672,2.07944154167984,"1","65",3.44,6.04,"1","0",6040,8.70615929092886,0.273217651960214,0,-1.99784999966049,2.39789527279837,0.606135803570316
"973","411",894,"control",7.37,65,"117","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,11,"1095","729.4444",1.5011,"0.4062","N","Y","Y",11,4.62,4.596,1.00522193211488,"mass","biomass",1.5011,"Y",0.406198172683993,1.53039470509365,2.39789527279837,"1","65",3.44,6.04,"1","0",4620,8.43814998407578,0.00520834510713826,0.318453731118535,-1.99784999966049,2.39789527279837,0.606135803570316
"974","412",895,"control",115.965,65,"131","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"365","729.4444",0.5004,"-0.6924","Y","N","Y",4,68.84,63.6103,1.08221467278098,"mass","biomass",0.5004,"Y",-0.692347500389381,4.23178497134334,1.38629436111989,"1","65",41.5444,77.3801,"0","0",68.84,4.23178497134334,0.0790095644241623,-0.693147180559945,-3.09639567273386,2.484906649788,0.693147180559945
"975","412",895,"control",115.965,65,"131","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"365","729.4444",0.5004,"-0.6924","Y","N","Y",8,73.2648,63.6103,1.15177573443295,"mass","biomass",0.5004,"Y",-0.692347500389381,4.29408027526984,2.07944154167984,"1","65",41.5444,77.3801,"0","0",73.2648,4.29408027526984,0.141304868350666,0,-3.09639567273386,2.484906649788,0.693147180559945
"976","412",895,"control",115.965,65,"131","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"365","729.4444",0.5004,"-0.6924","Y","N","Y",2,57.0222,63.6103,0.896430295093719,"mass","biomass",0.5004,"Y",-0.692347500389381,4.04344066569357,0.693147180559945,"1","65",41.5444,77.3801,"0","0",57.0222,4.04344066569357,-0.109334741225604,-1.38629436111989,-3.09639567273386,2.484906649788,0.693147180559945
"977","412",895,"control",115.965,65,"131","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"365","729.4444",0.5004,"-0.6924","Y","N","Y",12,77.3801,63.6103,1.21647123186025,"mass","biomass",0.5004,"Y",-0.692347500389381,4.34872964159513,2.484906649788,"1","65",41.5444,77.3801,"0","0",77.3801,4.34872964159513,0.195954234675953,0.405465108108165,-3.09639567273386,2.484906649788,0.693147180559945
"978","412",895,"control",115.965,65,"131","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"365","729.4444",0.5004,"-0.6924","Y","N","Y",1,41.5444,63.6103,0.653108065832106,"mass","biomass",0.5004,"Y",-0.692347500389381,3.72676273484152,0,"1","65",41.5444,77.3801,"0","0",41.5444,3.72676273484152,-0.426012672077661,-2.07944154167984,-3.09639567273386,2.484906649788,0.693147180559945
"979","413",896,"control",567.16,65,"131","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"730","729.4444",1.0008,"0.0008","Y","N","Y",4,301.1352,304.03228,0.990471143393063,"mass","biomass",1.0008,"Y",0.000799680170564244,5.7075593333377,1.38629436111989,"1","65",145.5373,553.0599,"0","0",301.1352,5.7075593333377,-0.00957454664190601,-0.693147180559945,-2.40324849217392,2.484906649788,0.693147180559945
"980","413",896,"control",567.16,65,"131","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"730","729.4444",1.0008,"0.0008","Y","N","Y",2,145.5373,304.03228,0.478690289070621,"mass","biomass",1.0008,"Y",0.000799680170564244,4.98043241114592,0.693147180559945,"1","65",145.5373,553.0599,"0","0",145.5373,4.98043241114592,-0.736701468833681,-1.38629436111989,-2.40324849217392,2.484906649788,0.693147180559945
"981","413",896,"control",567.16,65,"131","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"730","729.4444",1.0008,"0.0008","Y","N","Y",8,312.9621,304.03228,1.02937128912759,"mass","biomass",1.0008,"Y",0.000799680170564244,5.74608209694664,2.07944154167984,"1","65",145.5373,553.0599,"0","0",312.9621,5.74608209694664,0.0289482169670355,0,-2.40324849217392,2.484906649788,0.693147180559945
"982","413",896,"control",567.16,65,"131","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"730","729.4444",1.0008,"0.0008","Y","N","Y",12,553.0599,304.03228,1.81908282896803,"mass","biomass",1.0008,"Y",0.000799680170564244,6.31546631392035,2.484906649788,"1","65",145.5373,553.0599,"0","0",553.0599,6.31546631392035,0.598332433940746,0.405465108108165,-2.40324849217392,2.484906649788,0.693147180559945
"983","413",896,"control",567.16,65,"131","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"730","729.4444",1.0008,"0.0008","Y","N","Y",1,207.4669,304.03228,0.682384449440698,"mass","biomass",1.0008,"Y",0.000799680170564244,5.3349718088741,0,"1","65",145.5373,553.0599,"0","0",207.4669,5.3349718088741,-0.382162071105501,-2.07944154167984,-2.40324849217392,2.484906649788,0.693147180559945
"984","414",897,"control",301.7375,65,"131","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",12,471.5838,287.12128,1.64245506289189,"mass","biomass",1.5011,"Y",0.406198172683993,6.15609681692816,2.484906649788,"1","65",112.3077,471.5838,"0","0",471.5838,6.15609681692816,0.496192112032435,0.405465108108165,-1.99784999966049,2.484906649788,0.693147180559945
"985","414",897,"control",301.7375,65,"131","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",1,112.3077,287.12128,0.391150736023467,"mass","biomass",1.5011,"Y",0.406198172683993,4.72124242573399,0,"1","65",112.3077,471.5838,"0","0",112.3077,4.72124242573399,-0.938662279161735,-2.07944154167984,-1.99784999966049,2.484906649788,0.693147180559945
"986","414",897,"control",301.7375,65,"131","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",2,195.8508,287.12128,0.682118720005706,"mass","biomass",1.5011,"Y",0.406198172683993,5.27735314486224,0.693147180559945,"1","65",112.3077,471.5838,"0","0",195.8508,5.27735314486224,-0.382551560033487,-1.38629436111989,-1.99784999966049,2.484906649788,0.693147180559945
"987","414",897,"control",301.7375,65,"131","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",4,298.4408,287.12128,1.03942417643165,"mass","biomass",1.5011,"Y",0.406198172683993,5.69857158820554,1.38629436111989,"1","65",112.3077,471.5838,"0","0",298.4408,5.69857158820554,0.0386668833098093,-0.693147180559945,-1.99784999966049,2.484906649788,0.693147180559945
"988","414",897,"control",301.7375,65,"131","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",8,357.4233,287.12128,1.24485130464729,"mass","biomass",1.5011,"Y",0.406198172683993,5.87892079366135,2.07944154167984,"1","65",112.3077,471.5838,"0","0",357.4233,5.87892079366135,0.21901608876562,0,-1.99784999966049,2.484906649788,0.693147180559945
"989","415",898,"control",10.08,65,"136","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"1095","729.4444",1.5011,"0.4062","N","Y","Y",2,4.23,5.878,0.719632528070772,"mass","biomass",1.5011,"Y",0.406198172683993,1.44220199305819,0.693147180559945,"1","65",2.68,10.21,"0","0",4.23,1.44220199305819,-0.329014574938539,-1.38629436111989,-1.99784999966049,2.484906649788,0.693147180559945
"990","415",898,"control",10.08,65,"136","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"1095","729.4444",1.5011,"0.4062","N","Y","Y",4,5.64,5.878,0.959510037427696,"mass","biomass",1.5011,"Y",0.406198172683993,1.72988406550997,1.38629436111989,"1","65",2.68,10.21,"0","0",5.64,1.72988406550997,-0.0413325024867581,-0.693147180559945,-1.99784999966049,2.484906649788,0.693147180559945
"991","415",898,"control",10.08,65,"136","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"1095","729.4444",1.5011,"0.4062","N","Y","Y",1,2.68,5.878,0.455937393671317,"mass","biomass",1.5011,"Y",0.406198172683993,0.985816794522765,0,"1","65",2.68,10.21,"0","0",2.68,0.985816794522765,-0.78539977347396,-2.07944154167984,-1.99784999966049,2.484906649788,0.693147180559945
"992","415",898,"control",10.08,65,"136","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"1095","729.4444",1.5011,"0.4062","N","Y","Y",8,6.63,5.878,1.12793467165703,"mass","biomass",1.5011,"Y",0.406198172683993,1.89160480419777,2.07944154167984,"1","65",2.68,10.21,"0","0",6.63,1.89160480419777,0.120388236201046,0,-1.99784999966049,2.484906649788,0.693147180559945
"993","415",898,"control",10.08,65,"136","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,12,"1095","729.4444",1.5011,"0.4062","N","Y","Y",12,10.21,5.878,1.73698536917319,"mass","biomass",1.5011,"Y",0.406198172683993,2.32336763217657,2.484906649788,"1","65",2.68,10.21,"0","0",10.21,2.32336763217657,0.552151064179849,0.405465108108165,-1.99784999966049,2.484906649788,0.693147180559945
"994","416",899,"control",160.225,65,"132","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"365","729.4444",0.5004,"-0.6924","Y","N","Y",2,179.2933,165.43274,1.08378365733409,"mass","biomass",0.5004,"Y",-0.692347500389381,5.18902301237247,0.693147180559945,"1","65",134.3084,189.6268,"0","0",179.2933,5.18902301237247,0.0804583049940134,-1.38629436111989,-3.09639567273386,3.46573590279973,1.67397643357167
"995","416",899,"control",160.225,65,"132","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"365","729.4444",0.5004,"-0.6924","Y","N","Y",4,135.7924,165.43274,0.820831475075611,"mass","biomass",0.5004,"Y",-0.692347500389381,4.91112724890461,1.38629436111989,"1","65",134.3084,189.6268,"0","0",135.7924,4.91112724890461,-0.197437458473842,-0.693147180559945,-3.09639567273386,3.46573590279973,1.67397643357167
"996","416",899,"control",160.225,65,"132","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"365","729.4444",0.5004,"-0.6924","Y","N","Y",8,188.1428,165.43274,1.13727669625734,"mass","biomass",0.5004,"Y",-0.692347500389381,5.23720124896734,2.07944154167984,"1","65",134.3084,189.6268,"0","0",188.1428,5.23720124896734,0.12863654158889,0,-3.09639567273386,3.46573590279973,1.67397643357167
"997","416",899,"control",160.225,65,"132","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"365","729.4444",0.5004,"-0.6924","Y","N","Y",1,134.3084,165.43274,0.811861062084809,"mass","biomass",0.5004,"Y",-0.692347500389381,4.90013864811084,0,"1","65",134.3084,189.6268,"0","0",134.3084,4.90013864811084,-0.208426059267614,-2.07944154167984,-3.09639567273386,3.46573590279973,1.67397643357167
"998","416",899,"control",160.225,65,"132","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"365","729.4444",0.5004,"-0.6924","Y","N","Y",32,189.6268,165.43274,1.14624710924815,"mass","biomass",0.5004,"Y",-0.692347500389381,5.24505793004289,3.46573590279973,"1","65",134.3084,189.6268,"0","0",189.6268,5.24505793004289,0.136493222664437,1.38629436111989,-3.09639567273386,3.46573590279973,1.67397643357167
"999","417",900,"control",856.253,65,"132","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"730","729.4444",1.0008,"0.0008","Y","N","Y",4,637.2545,567.33806,1.1232359415478,"mass","biomass",1.0008,"Y",0.000799680170564244,6.45716910482407,1.38629436111989,"1","65",340.7601,868.0879,"0","0",637.2545,6.45716910482407,0.116213753018716,-0.693147180559945,-2.40324849217392,3.46573590279973,1.67397643357167
"1000","417",900,"control",856.253,65,"132","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"730","729.4444",1.0008,"0.0008","Y","N","Y",1,340.7601,567.33806,0.600629719782946,"mass","biomass",1.0008,"Y",0.000799680170564244,5.83117871063627,0,"1","65",340.7601,868.0879,"0","0",340.7601,5.83117871063627,-0.509776641169086,-2.07944154167984,-2.40324849217392,3.46573590279973,1.67397643357167
"1001","417",900,"control",856.253,65,"132","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"730","729.4444",1.0008,"0.0008","Y","N","Y",2,426.3325,567.33806,0.751461130599981,"mass","biomass",1.0008,"Y",0.000799680170564244,6.05521955825675,0.693147180559945,"1","65",340.7601,868.0879,"0","0",426.3325,6.05521955825675,-0.285735793548606,-1.38629436111989,-2.40324849217392,3.46573590279973,1.67397643357167
