site,studySub,studyName,subSiteID,sppCode,Scale,date.no,dateR,rich,div,abund,temp_n,duration,initialDate.no,initialRich,initialDiv,initialAbund,initialDateR,PubGrayRaw,Peer,Sys,Taxon,Trophic,alphaSQM,AbundType,AbundUnitsOrig,AbundYes,Event,Event1,Event2,Driver,Prediction,EventDate1,EventDate2,Lat,Long,nSiteReps,Climate,Protection,event1R,event2R,abundFinal,slKM,gammaSQM,richLN,initialRichLN,year0,initialYr,year0Z,initialYrZ,durationZ,abundCS
NAPL,SBCmobQ,SBC,SBCmobQ_NAPL_S,S,gamma,36007,8/1/02,7,NA,918,13,12.01,35277,12,NA,2626,8/1/00,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,19.125,0.1,21,1.96,2.493,40.58,38.58,12.58,10.58,-15.99,-0.108
NAPL,SBCmobQ,SBC,SBCmobQ_NAPL_S,S,gamma,37103,8/1/05,11,NA,313,13,12.01,35277,12,NA,2626,8/1/00,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,6.52083,0.1,21,2.407,2.493,43.58,38.58,15.58,10.58,-15.99,-1.021
NAPL,SBCmobQ,SBC,SBCmobQ_NAPL_S,S,gamma,38564,8/1/09,9,NA,1311,13,12.01,35277,12,NA,2626,8/1/00,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,27.3125,0.1,21,2.208,2.493,47.58,38.58,19.58,10.58,-15.99,0.485
NAPL,SBCmobQ,SBC,SBCmobQ_NAPL_S,S,gamma,38199,8/1/08,11,NA,1744,13,12.01,35277,12,NA,2626,8/1/00,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,36.33333,0.1,21,2.407,2.493,46.58,38.58,18.58,10.58,-15.99,1.138
NAPL,SBCmobQ,SBC,SBCmobQ_NAPL_S,S,gamma,35642,8/1/01,10,NA,1474,13,12.01,35277,12,NA,2626,8/1/00,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,1,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,30.70833,0.1,21,2.313,2.493,39.58,38.58,11.58,10.58,-15.99,0.731
NAPL,SBCmobS,SBC,SBCmobS_NAPL_R,R,alpha,38199,8/1/08,6.125,0.950386193,227.375,13,12.01,35277,6.375,1.396,55.5,8/1/00,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,2.84219,0.1,400,1.829,1.868,46.58,38.58,18.58,10.58,-15.99,0.71
NAPL,SBCmobS,SBC,SBCmobS_NAPL_S,S,gamma,35277,8/1/00,11,NA,444,13,12.01,35277,11,NA,444,8/1/00,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.69375,0.1,400,2.407,2.407,38.58,38.58,10.58,10.58,-15.99,-1.246
NAPL,SBCmobS,SBC,SBCmobS_NAPL_S,S,gamma,36007,8/1/02,9,NA,614,13,12.01,35277,11,NA,444,8/1/00,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.95938,0.1,400,2.208,2.407,40.58,38.58,12.58,10.58,-15.99,-1.004
NAPL,SBCmobS,SBC,SBCmobS_NAPL_S,S,gamma,35642,8/1/01,13,NA,670,13,12.01,35277,11,NA,444,8/1/00,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,1.04688,0.1,400,2.573,2.407,39.58,38.58,11.58,10.58,-15.99,-0.925
NAPL,SBCmobS,SBC,SBCmobS_NAPL_S,S,gamma,37468,8/1/06,13,NA,1263,13,12.01,35277,11,NA,444,8/1/00,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,1.97344,0.1,400,2.573,2.407,44.58,38.58,16.58,10.58,-15.99,-0.081
NAPL,SBCmobS,SBC,SBCmobS_NAPL_S,S,gamma,39294,8/1/11,11,NA,1951,13,12.01,35277,11,NA,444,8/1/00,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,3.04844,0.1,400,2.407,2.407,49.58,38.58,21.58,10.58,-15.99,0.897
NAPL,SBCmobS,SBC,SBCmobS_NAPL_S,S,gamma,37103,8/1/05,11,NA,785,13,12.01,35277,11,NA,444,8/1/00,Raw,Unpublished,hardBottom,benthic invertebrate consumers,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,1.22656,0.1,400,2.407,2.407,43.58,38.58,15.58,10.58,-15.99,-0.761
NAPL,SBCfish,SBC,SBCfish_NAPL_R,R,alpha,36738,8/1/04,7,1.421000144,33.5,13,12.01,35277,4.875,1.106,18.625,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.41875,0.1,400,1.96,1.604,42.58,38.58,14.58,10.58,-15.99,-0.968
NAPL,SBCfish,SBC,SBCfish_NAPL_R,R,alpha,36372,8/1/03,7.25,1.358611511,54.25,13,12.01,35277,4.875,1.106,18.625,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.67813,0.1,400,1.995,1.604,41.58,38.58,13.58,10.58,-15.99,-0.16
NAPL,SBCfish,SBC,SBCfish_NAPL_R,R,alpha,39294,8/1/11,8.875,1.495878841,63.125,13,12.01,35277,4.875,1.106,18.625,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.78906,0.1,400,2.194,1.604,49.58,38.58,21.58,10.58,-15.99,0.185
NAPL,SBCfish,SBC,SBCfish_NAPL_R,R,alpha,37103,8/1/05,10.375,1.872103986,36.375,13,12.01,35277,4.875,1.106,18.625,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.45469,0.1,400,2.349,1.604,43.58,38.58,15.58,10.58,-15.99,-0.856
NAPL,SBCfish,SBC,SBCfish_NAPL_R,R,alpha,35277,8/1/00,4.875,1.10626149,18.625,13,12.01,35277,4.875,1.106,18.625,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.23281,0.1,400,1.604,1.604,38.58,38.58,10.58,10.58,-15.99,-1.548
NAPL,SBCfish,SBC,SBCfish_NAPL_R,R,alpha,37833,8/1/07,9.25,1.559647061,68.75,13,12.01,35277,4.875,1.106,18.625,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.85938,0.1,400,2.235,1.604,45.58,38.58,17.58,10.58,-15.99,0.404
NAPL,SBCalg,SBC,SBCalg_NAPL_R,R,alpha,36372,8/1/03,6.25,1.352796672,40.3125,13,12.01,35277,3.5,0.759,41.5625,8/1/00,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,40.3,0.1,200,1.848,1.281,41.58,38.58,13.58,10.58,-15.99,-1.072
NAPL,SBCalg,SBC,SBCalg_NAPL_R,R,alpha,35642,8/1/01,4.375,0.999076335,51.71875,13,12.01,35277,3.5,0.759,41.5625,8/1/00,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,51.7,0.1,200,1.499,1.281,39.58,38.58,11.58,10.58,-15.99,-0.56
NAPL,SBCalg,SBC,SBCalg_NAPL_R,R,alpha,38929,8/1/10,11.5,1.912258749,92.8125,13,12.01,35277,3.5,0.759,41.5625,8/1/00,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,92.8,0.1,200,2.451,1.281,48.58,38.58,20.58,10.58,-15.99,1.289
NAPL,SBCfish,SBC,SBCfish_NAPL_S,S,gamma,37468,8/1/06,22,NA,402,13,12.01,35277,15,NA,149,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.62813,0.1,400,3.096,2.715,44.58,38.58,16.58,10.58,-15.99,-0.316
NAPL,SBCfish,SBC,SBCfish_NAPL_S,S,gamma,39294,8/1/11,22,NA,505,13,12.01,35277,15,NA,149,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.78906,0.1,400,3.096,2.715,49.58,38.58,21.58,10.58,-15.99,0.185
NAPL,SBCfish,SBC,SBCfish_NAPL_S,S,gamma,38564,8/1/09,24,NA,836,13,12.01,35277,15,NA,149,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,1.30625,0.1,400,3.182,2.715,47.58,38.58,19.58,10.58,-15.99,1.797
NAPL,SBCfish,SBC,SBCfish_NAPL_S,S,gamma,38199,8/1/08,25,NA,470,13,12.01,35277,15,NA,149,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.73438,0.1,400,3.223,2.715,46.58,38.58,18.58,10.58,-15.99,0.015
NAPL,SBCfish,SBC,SBCfish_NAPL_S,S,gamma,38929,8/1/10,28,NA,834,13,12.01,35277,15,NA,149,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,1.30313,0.1,400,3.336,2.715,48.58,38.58,20.58,10.58,-15.99,1.787
NAPL,SBCalg,SBC,SBCalg_NAPL_R,R,alpha,37833,8/1/07,7.625,1.52312885,50.9375,13,12.01,35277,3.5,0.759,41.5625,8/1/00,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,50.9,0.1,200,2.044,1.281,45.58,38.58,17.58,10.58,-15.99,-0.596
NAPL,SBCalg,SBC,SBCalg_NAPL_R,R,alpha,38199,8/1/08,8.125,1.540227283,62.03125,13,12.01,35277,3.5,0.759,41.5625,8/1/00,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,62,0.1,200,2.107,1.281,46.58,38.58,18.58,10.58,-15.99,-0.096
NAPL,SBCalg,SBC,SBCalg_NAPL_R,R,alpha,39660,8/1/12,11,1.717417626,108.28125,13,12.01,35277,3.5,0.759,41.5625,8/1/00,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,108.3,0.1,200,2.407,1.281,50.58,38.58,22.58,10.58,-15.99,1.987
NAPL,SBCalg,SBC,SBCalg_NAPL_R,R,alpha,37468,8/1/06,7.875,1.584679857,58.28125,13,12.01,35277,3.5,0.759,41.5625,8/1/00,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,58.3,0.1,200,2.076,1.281,44.58,38.58,16.58,10.58,-15.99,-0.263
NAPL,SBCalg,SBC,SBCalg_NAPL_R,R,alpha,36738,8/1/04,7.25,1.569021643,56.09375,13,12.01,35277,3.5,0.759,41.5625,8/1/00,Raw,Unpublished,hardBottom,algae,1,40,PercentCover,PercentCover,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,56.1,0.1,200,1.995,1.281,42.58,38.58,14.58,10.58,-15.99,-0.362
NAPL,SBCfish,SBC,SBCfish_NAPL_R,R,alpha,39660,8/1/12,9.5,1.638701555,57.875,13,12.01,35277,4.875,1.106,18.625,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.72344,0.1,400,2.262,1.604,50.58,38.58,22.58,10.58,-15.99,-0.019
NAPL,SBCfish,SBC,SBCfish_NAPL_R,R,alpha,38564,8/1/09,9.5,1.425413532,104.5,13,12.01,35277,4.875,1.106,18.625,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,1.30625,0.1,400,2.262,1.604,47.58,38.58,19.58,10.58,-15.99,1.797
NAPL,SBCfish,SBC,SBCfish_NAPL_R,R,alpha,36007,8/1/02,9.375,1.514177585,73.625,13,12.01,35277,4.875,1.106,18.625,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.92031,0.1,400,2.249,1.604,40.58,38.58,12.58,10.58,-15.99,0.594
NAPL,SBCfish,SBC,SBCfish_NAPL_R,R,alpha,38929,8/1/10,12.125,1.743702203,104.25,13,12.01,35277,4.875,1.106,18.625,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,1.30313,0.1,400,2.503,1.604,48.58,38.58,20.58,10.58,-15.99,1.787
NAPL,SBCfish,SBC,SBCfish_NAPL_S,S,gamma,37103,8/1/05,22,NA,291,13,12.01,35277,15,NA,149,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.45469,0.1,400,3.096,2.715,43.58,38.58,15.58,10.58,-15.99,-0.856
NAPL,SBCfish,SBC,SBCfish_NAPL_S,S,gamma,37833,8/1/07,22,NA,550,13,12.01,35277,15,NA,149,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.85938,0.1,400,3.096,2.715,45.58,38.58,17.58,10.58,-15.99,0.404
NAPL,SBCfish,SBC,SBCfish_NAPL_S,S,gamma,36738,8/1/04,17,NA,268,13,12.01,35277,15,NA,149,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.41875,0.1,400,2.839,2.715,42.58,38.58,14.58,10.58,-15.99,-0.968
NAPL,SBCfish,SBC,SBCfish_NAPL_S,S,gamma,36372,8/1/03,15,NA,434,13,12.01,35277,15,NA,149,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.67813,0.1,400,2.715,2.715,41.58,38.58,13.58,10.58,-15.99,-0.16
NAPL,SBCfish,SBC,SBCfish_NAPL_R,R,alpha,35642,8/1/01,6.875,1.373605536,34.875,13,12.01,35277,4.875,1.106,18.625,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.43594,0.1,400,1.942,1.604,39.58,38.58,11.58,10.58,-15.99,-0.915
NAPL,SBCfish,SBC,SBCfish_NAPL_S,S,gamma,35277,8/1/00,15,NA,149,13,12.01,35277,15,NA,149,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.23281,0.1,400,2.715,2.715,38.58,38.58,10.58,10.58,-15.99,-1.548
NAPL,SBCfish,SBC,SBCfish_NAPL_S,S,gamma,36007,8/1/02,21,NA,589,13,12.01,35277,15,NA,149,8/1/00,Raw,Unpublished,hardBottom,fish,3,80,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,34.4221216,-119.95154,1,subtropical,2_unprotected,NA,NA,0.92031,0.1,400,3.049,2.715,40.58,38.58,12.58,10.58,-15.99,0.594
natural,Kilfoyle,Kilfoyle,Kilfoyle_natural_R,R,alpha,37103,8/1/05,9.4,NA,36.7,5,4,36738,10.7,NA,56.4,8/1/04,Pub,Published,hardBottom,fish,3,60,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,26.018,-80.112,25,subtropical,4_urban,NA,NA,0.611666679,0.1,1500,2.251,2.38,43.58,42.58,15.58,14.58,-24,-0.651
natural,Kilfoyle,Kilfoyle,Kilfoyle_natural_R,R,alpha,37468,8/1/06,8.2,NA,36.9,5,4,36738,10.7,NA,56.4,8/1/04,Pub,Published,hardBottom,fish,3,60,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,26.018,-80.112,25,subtropical,4_urban,NA,NA,0.615000012,0.1,1500,2.116,2.38,44.58,42.58,16.58,14.58,-24,-0.643
natural,Kilfoyle,Kilfoyle,Kilfoyle_natural_R,R,alpha,36738,8/1/04,10.7,NA,56.4,5,4,36738,10.7,NA,56.4,8/1/04,Pub,Published,hardBottom,fish,3,60,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,26.018,-80.112,25,subtropical,4_urban,NA,NA,0.940000019,0.1,1500,2.38,2.38,42.58,42.58,14.58,14.58,-24,0.14
natural,Kilfoyle,Kilfoyle,Kilfoyle_natural_R,R,alpha,37833,8/1/07,11.8,NA,95,5,4,36738,10.7,NA,56.4,8/1/04,Pub,Published,hardBottom,fish,3,60,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,26.018,-80.112,25,subtropical,4_urban,NA,NA,1.583333365,0.1,1500,2.477,2.38,45.58,42.58,17.58,14.58,-24,1.69
natural,Kilfoyle,Kilfoyle,Kilfoyle_natural_R,R,alpha,38199,8/1/08,9.3,NA,39.6,5,4,36738,10.7,NA,56.4,8/1/04,Pub,Published,hardBottom,fish,3,60,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,26.018,-80.112,25,subtropical,4_urban,NA,NA,0.660000013,0.1,1500,2.241,2.38,46.58,42.58,18.58,14.58,-24,-0.535
natural,Kilfoyle,Kilfoyle,Kilfoyle_natural_S,S,gamma,38199,8/1/08,48,2.354021242,990,5,4,36738,48,2.8,1407,8/1/04,Pub,Published,hardBottom,fish,3,60,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,26.018,-80.112,25,subtropical,4_urban,NA,NA,0.66000033,0.1,1500,3.873,3.873,46.58,42.58,18.58,14.58,-24,-0.438
natural,Kilfoyle,Kilfoyle,Kilfoyle_natural_S,S,gamma,37468,8/1/06,45,2.841937961,713,5,4,36738,48,2.8,1407,8/1/04,Pub,Published,hardBottom,fish,3,60,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,26.018,-80.112,25,subtropical,4_urban,NA,NA,0.475333571,0.1,1500,3.809,3.873,44.58,42.58,16.58,14.58,-24,-0.857
natural,Kilfoyle,Kilfoyle,Kilfoyle_natural_S,S,gamma,36738,8/1/04,48,2.800347338,1407,5,4,36738,48,2.8,1407,8/1/04,Pub,Published,hardBottom,fish,3,60,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,26.018,-80.112,25,subtropical,4_urban,NA,NA,0.938000469,0.1,1500,3.873,3.873,42.58,42.58,14.58,14.58,-24,0.192
natural,Kilfoyle,Kilfoyle,Kilfoyle_natural_S,S,gamma,37103,8/1/05,49,2.441860612,916,5,4,36738,48,2.8,1407,8/1/04,Pub,Published,hardBottom,fish,3,60,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,26.018,-80.112,25,subtropical,4_urban,NA,NA,0.610666972,0.1,1500,3.894,3.873,43.58,42.58,15.58,14.58,-24,-0.55
natural,Kilfoyle,Kilfoyle,Kilfoyle_natural_S,S,gamma,37833,8/1/07,60,2.039183162,2374,5,4,36738,48,2.8,1407,8/1/04,Pub,Published,hardBottom,fish,3,60,Abundance,individualsPerSample,1,no,NA,NA,None,neutral,NA,NA,26.018,-80.112,25,subtropical,4_urban,NA,NA,1.582667458,0.1,1500,4.096,3.873,45.58,42.58,17.58,14.58,-24,1.653
near23,WarwickBay,Warwick,WarwickBay_near23_R,R,alpha,29479,9/16/84,28.0561,2.21,498.9697,17,17.01,27287,20.9733,1.98,600.9522,9/16/78,Pub,Published,softBottom,benthic invertebrates,2,0.1,Abundance,individualsPerSample,1,yes,PollutionCessation,NA,Pollution cessation,positive,31048,35431,54.657,-1.148,6,temperate,3_estuary,1/2/89,1/2/01,4989.697,10,NA,3.338,3.048,22.71,16.71,-5.29,-11.29,-10.99,-0.613
near23,WarwickBay,Warwick,WarwickBay_near23_R,R,alpha,31305,9/16/89,35.5211,0.67,2475.3302,17,17.01,27287,20.9733,1.98,600.9522,9/16/78,Pub,Published,softBottom,benthic invertebrates,2,0.1,Abundance,individualsPerSample,1,yes,PollutionCessation,NA,Pollution cessation,positive,31048,35431,54.657,-1.148,6,temperate,3_estuary,1/2/89,1/2/01,24753.302,10,NA,3.573,3.048,27.71,16.71,-0.29,-11.29,-10.99,0.522
near23,WarwickBay,Warwick,WarwickBay_near23_R,R,alpha,28383,9/16/81,38.0234,1.15,2370.632,17,17.01,27287,20.9733,1.98,600.9522,9/16/78,Pub,Published,softBottom,benthic invertebrates,2,0.1,Abundance,individualsPerSample,1,yes,PollutionCessation,NA,Pollution cessation,positive,31048,35431,54.657,-1.148,6,temperate,3_estuary,1/2/89,1/2/01,23706.32,10,NA,3.641,3.048,19.71,16.71,-8.29,-11.29,-10.99,0.462
near23,WarwickBay,Warwick,WarwickBay_near23_R,R,alpha,32766,9/16/93,30.9089,2.06,471.2882,17,17.01,27287,20.9733,1.98,600.9522,9/16/78,Pub,Published,softBottom,benthic invertebrates,2,0.1,Abundance,individualsPerSample,1,yes,PollutionCessation,NA,Pollution cessation,positive,31048,35431,54.657,-1.148,6,temperate,3_estuary,1/2/89,1/2/01,4712.882,10,NA,3.434,3.048,31.71,16.71,3.71,-11.29,-10.99,-0.629
near23,WarwickBay,Warwick,WarwickBay_near23_R,R,alpha,32401,9/16/92,33.5114,2.44,362.8824,17,17.01,27287,20.9733,1.98,600.9522,9/16/78,Pub,Published,softBottom,benthic invertebrates,2,0.1,Abundance,individualsPerSample,1,yes,PollutionCessation,NA,Pollution cessation,positive,31048,35431,54.657,-1.148,6,temperate,3_estuary,1/2/89,1/2/01,3628.824,10,NA,3.515,3.048,30.71,16.71,2.71,-11.29,-10.99,-0.692
near23,WarwickBay,Warwick,WarwickBay_near23_R,R,alpha,33131,9/16/94,36.6949,2.41,1051.1667,17,17.01,27287,20.9733,1.98,600.9522,9/16/78,Pub,Published,softBottom,benthic invertebrates,2,0.1,Abundance,individualsPerSample,1,yes,PollutionCessation,NA,Pollution cessation,positive,31048,35431,54.657,-1.148,6,temperate,3_estuary,1/2/89,1/2/01,10511.667,10,NA,3.605,3.048,32.71,16.71,4.71,-11.29,-10.99,-0.296
near23,WarwickBay,Warwick,WarwickBay_near23_R,R,alpha,33496,9/16/95,16.8215,2.24,276.7816,17,17.01,27287,20.9733,1.98,600.9522,9/16/78,Pub,Published,softBottom,benthic invertebrates,2,0.1,Abundance,individualsPerSample,1,yes,PollutionCessation,NA,Pollution cessation,positive,31048,35431,54.657,-1.148,6,temperate,3_estuary,1/2/89,1/2/01,2767.816,10,NA,2.829,3.048,33.71,16.71,5.71,-11.29,-10.99,-0.741
near23,WarwickBay,Warwick,WarwickBay_near23_R,R,alpha,30574,9/16/87,38.0119,1.21,2118.1133,17,17.01,27287,20.9733,1.98,600.9522,9/16/78,Pub,Published,softBottom,benthic invertebrates,2,0.1,Abundance,individualsPerSample,1,yes,PollutionCessation,NA,Pollution cessation,positive,31048,35431,54.657,-1.148,6,temperate,3_estuary,1/2/89,1/2/01,21181.133,10,NA,3.641,3.048,25.71,16.71,-2.29,-11.29,-10.99,0.317
near23,WarwickBay,Warwick,WarwickBay_near23_R,R,alpha,31670,9/16/90,29.7113,1.42,878.3754,17,17.01,27287,20.9733,1.98,600.9522,9/16/78,Pub,Published,softBottom,benthic invertebrates,2,0.1,Abundance,individualsPerSample,1,yes,PollutionCessation,NA,Pollution cessation,positive,31048,35431,54.657,-1.148,6,temperate,3_estuary,1/2/89,1/2/01,8783.754,10,NA,3.395,3.048,28.71,16.71,0.71,-11.29,-10.99,-0.395
near23,WarwickBay,Warwick,WarwickBay_near23_R,R,alpha,30209,9/16/86,26.6137,2.23,304.3968,17,17.01,27287,20.9733,1.98,600.9522,9/16/78,Pub,Published,softBottom,benthic invertebrates,2,0.1,Abundance,individualsPerSample,1,yes,PollutionCessation,NA,Pollution cessation,positive,31048,35431,54.657,-1.148,6,temperate,3_estuary,1/2/89,1/2/01,3043.968,10,NA,3.285,3.048,24.71,16.71,-3.29,-11.29,-10.99,-0.725
near23,WarwickBay,Warwick,WarwickBay_near23_R,R,alpha,29844,9/16/85,26.9337,2.03,757.7791,17,17.01,27287,20.9733,1.98,600.9522,9/16/78,Pub,Published,softBottom,benthic invertebrates,2,0.1,Abundance,individualsPerSample,1,yes,PollutionCessation,NA,Pollution cessation,positive,31048,35431,54.657,-1.148,6,temperate,3_estuary,1/2/89,1/2/01,7577.791,10,NA,3.297,3.048,23.71,16.71,-4.29,-11.29,-10.99,-0.465
